"","parking","rooms","balcony","terrace","price","elevator","surface","heating","swimming_pool","air_conditioner","tipo_vivienda"
"908",FALSE,2,FALSE,FALSE,180000,FALSE,56,FALSE,FALSE,FALSE,"Piso"
"910",FALSE,4,FALSE,FALSE,89000,FALSE,57,FALSE,FALSE,FALSE,"Piso"
"911",TRUE,2,FALSE,FALSE,163000,FALSE,53,FALSE,FALSE,FALSE,"Otros"
"912",FALSE,3,FALSE,FALSE,198500,FALSE,82,FALSE,FALSE,FALSE,"Piso"
"913",FALSE,3,FALSE,FALSE,293000,FALSE,85,FALSE,FALSE,FALSE,"Piso"
"914",FALSE,2,FALSE,FALSE,2e+05,FALSE,50,FALSE,FALSE,FALSE,"Casa"
"915",FALSE,3,FALSE,FALSE,114000,FALSE,60,FALSE,FALSE,FALSE,"Piso"
"916",TRUE,3,FALSE,FALSE,475000,TRUE,168,FALSE,FALSE,FALSE,"Piso"
"917",FALSE,2,FALSE,FALSE,250000,TRUE,60,FALSE,FALSE,FALSE,"Piso"
"919",FALSE,4,FALSE,FALSE,2e+05,TRUE,96,FALSE,FALSE,FALSE,"Piso"
"920",FALSE,2,FALSE,FALSE,178000,FALSE,85,FALSE,FALSE,FALSE,"Piso"
"922",FALSE,3,FALSE,FALSE,165000,FALSE,70,FALSE,FALSE,FALSE,"Piso"
"923",FALSE,2,FALSE,FALSE,77900,FALSE,59,FALSE,FALSE,FALSE,"Piso"
"925",FALSE,3,FALSE,FALSE,89000,FALSE,57,FALSE,FALSE,FALSE,"Piso"
"926",FALSE,3,FALSE,FALSE,89000,FALSE,57,FALSE,FALSE,FALSE,"Piso"
"927",FALSE,4,FALSE,TRUE,480000,TRUE,125,FALSE,FALSE,FALSE,"Piso"
"929",FALSE,3,FALSE,TRUE,351000,FALSE,114,FALSE,FALSE,FALSE,"Piso"
"932",FALSE,4,FALSE,TRUE,487000,TRUE,112,FALSE,FALSE,FALSE,"Piso"
"933",FALSE,4,FALSE,FALSE,350000,TRUE,108,FALSE,FALSE,FALSE,"Piso"
"934",FALSE,4,FALSE,FALSE,335000,TRUE,108,FALSE,FALSE,FALSE,"Piso"
"935",FALSE,4,FALSE,FALSE,345000,TRUE,108,FALSE,FALSE,FALSE,"Piso"
"936",FALSE,4,FALSE,FALSE,355000,TRUE,111,FALSE,FALSE,FALSE,"Piso"
"937",FALSE,4,FALSE,FALSE,330000,TRUE,111,FALSE,FALSE,FALSE,"Piso"
"939",FALSE,4,FALSE,FALSE,325000,TRUE,115,FALSE,FALSE,FALSE,"Piso"
"940",FALSE,4,FALSE,FALSE,499000,TRUE,143,FALSE,FALSE,FALSE,"Piso"
"941",FALSE,4,FALSE,FALSE,429762,TRUE,126,FALSE,FALSE,FALSE,"Piso"
"942",FALSE,4,FALSE,FALSE,399973,TRUE,124,FALSE,FALSE,FALSE,"Piso"
"943",FALSE,4,FALSE,FALSE,379343,TRUE,119,FALSE,FALSE,FALSE,"Piso"
"944",FALSE,4,FALSE,FALSE,426355,TRUE,129,FALSE,FALSE,FALSE,"Piso"
"945",FALSE,3,FALSE,FALSE,199000,TRUE,68,FALSE,FALSE,FALSE,"Piso"
"946",FALSE,2,FALSE,FALSE,167900,TRUE,62,FALSE,FALSE,FALSE,"Piso"
"949",FALSE,3,FALSE,FALSE,475000,FALSE,190,TRUE,FALSE,FALSE,"Casa"
"950",TRUE,4,FALSE,FALSE,370000,TRUE,114,FALSE,FALSE,FALSE,"Piso"
"956",TRUE,4,FALSE,FALSE,355000,TRUE,111,FALSE,FALSE,FALSE,"Piso"
"959",TRUE,3,FALSE,FALSE,335000,TRUE,98,FALSE,FALSE,FALSE,"Piso"
"960",TRUE,3,FALSE,FALSE,325000,TRUE,98,FALSE,FALSE,FALSE,"Piso"
"961",FALSE,4,FALSE,FALSE,325000,TRUE,109,FALSE,FALSE,FALSE,"Piso"
"962",FALSE,4,FALSE,FALSE,419680,TRUE,126,FALSE,FALSE,FALSE,"Piso"
"963",FALSE,4,FALSE,FALSE,399379,TRUE,119,FALSE,FALSE,FALSE,"Piso"
"964",FALSE,4,FALSE,FALSE,409574,TRUE,119,FALSE,FALSE,FALSE,"Piso"
"965",FALSE,4,FALSE,FALSE,389260,TRUE,119,FALSE,FALSE,FALSE,"Piso"
"966",FALSE,2,FALSE,FALSE,280140,TRUE,64,FALSE,FALSE,FALSE,"Piso"
"967",FALSE,4,FALSE,FALSE,426355,TRUE,129,FALSE,FALSE,FALSE,"Piso"
"968",FALSE,2,FALSE,FALSE,247324,TRUE,64,FALSE,FALSE,FALSE,"Piso"
"969",FALSE,3,FALSE,FALSE,274890,TRUE,64,FALSE,FALSE,FALSE,"Piso"
"970",FALSE,2,FALSE,FALSE,261970,TRUE,60,FALSE,FALSE,FALSE,"Piso"
"971",FALSE,3,FALSE,FALSE,320200,TRUE,74,FALSE,FALSE,FALSE,"Piso"
"972",FALSE,4,FALSE,FALSE,279000,TRUE,124,FALSE,FALSE,FALSE,"Piso"
"973",FALSE,4,FALSE,TRUE,280000,FALSE,180,FALSE,FALSE,FALSE,"Casa"
"974",FALSE,2,FALSE,FALSE,389944,TRUE,103,FALSE,FALSE,FALSE,"Piso"
"975",FALSE,3,FALSE,FALSE,274890,TRUE,64,FALSE,FALSE,FALSE,"Piso"
"976",FALSE,4,FALSE,TRUE,5e+05,FALSE,210,FALSE,FALSE,FALSE,"Otros"
"977",FALSE,3,FALSE,FALSE,275000,TRUE,91,FALSE,FALSE,FALSE,"Piso"
"979",FALSE,4,FALSE,FALSE,210900,TRUE,90,TRUE,FALSE,FALSE,"Piso"
"984",FALSE,4,FALSE,FALSE,450000,FALSE,210,FALSE,FALSE,FALSE,"Casa"
"985",FALSE,3,FALSE,FALSE,285000,FALSE,155,FALSE,FALSE,TRUE,"Piso"
"986",FALSE,3,FALSE,FALSE,367500,TRUE,121,FALSE,FALSE,FALSE,"Piso"
"988",FALSE,4,FALSE,FALSE,345000,TRUE,109,FALSE,FALSE,FALSE,"Piso"
"990",FALSE,3,FALSE,FALSE,341300,TRUE,152,FALSE,FALSE,FALSE,"Piso"
"994",FALSE,3,FALSE,FALSE,274890,TRUE,64,FALSE,FALSE,FALSE,"Piso"
"999",FALSE,4,FALSE,FALSE,275000,TRUE,106,FALSE,FALSE,FALSE,"Piso"
"1000",FALSE,4,FALSE,FALSE,325000,TRUE,115,FALSE,FALSE,FALSE,"Piso"
"1001",FALSE,3,FALSE,TRUE,360000,TRUE,115,FALSE,FALSE,FALSE,"Piso"
"1002",FALSE,2,FALSE,FALSE,129314,FALSE,60,FALSE,FALSE,FALSE,"Piso"
"1005",FALSE,4,FALSE,FALSE,260000,FALSE,131,FALSE,FALSE,FALSE,"Otros"
"1010",FALSE,3,FALSE,FALSE,212800,TRUE,120,FALSE,FALSE,FALSE,"Piso"
"1013",FALSE,3,FALSE,FALSE,95000,FALSE,205,FALSE,FALSE,FALSE,"Otros"
"1014",FALSE,3,FALSE,FALSE,124700,FALSE,83,FALSE,FALSE,FALSE,"Piso"
"1017",FALSE,3,FALSE,FALSE,90000,FALSE,74,FALSE,FALSE,FALSE,"Piso"
"1018",TRUE,4,FALSE,FALSE,499000,FALSE,142,FALSE,FALSE,FALSE,"Piso"
"1019",TRUE,3,FALSE,FALSE,459888,FALSE,130,FALSE,FALSE,FALSE,"Piso"
"1020",TRUE,3,FALSE,FALSE,389944,FALSE,103,FALSE,FALSE,FALSE,"Piso"
"1021",TRUE,4,FALSE,FALSE,479695,FALSE,127,FALSE,FALSE,FALSE,"Piso"
"1022",TRUE,4,FALSE,FALSE,429762,FALSE,126,FALSE,FALSE,FALSE,"Piso"
"1023",TRUE,4,FALSE,FALSE,409574,FALSE,124,FALSE,FALSE,FALSE,"Piso"
"1024",TRUE,4,FALSE,FALSE,419680,FALSE,126,FALSE,FALSE,FALSE,"Piso"
"1025",TRUE,4,FALSE,FALSE,389260,FALSE,119,FALSE,FALSE,FALSE,"Piso"
"1026",TRUE,4,FALSE,FALSE,399973,FALSE,124,FALSE,FALSE,FALSE,"Piso"
"1027",TRUE,4,FALSE,FALSE,379343,FALSE,114,FALSE,FALSE,FALSE,"Piso"
"1028",FALSE,3,FALSE,FALSE,281000,FALSE,206,FALSE,FALSE,FALSE,"Casa"
"1029",FALSE,4,FALSE,FALSE,409574,TRUE,119,FALSE,FALSE,FALSE,"Piso"
"1030",FALSE,4,FALSE,FALSE,419680,TRUE,126,FALSE,FALSE,FALSE,"Piso"
"1031",FALSE,4,FALSE,FALSE,399973,TRUE,124,FALSE,FALSE,FALSE,"Piso"
"1032",FALSE,3,FALSE,TRUE,281000,FALSE,210,FALSE,FALSE,FALSE,"Casa"
"1033",FALSE,3,FALSE,TRUE,281000,FALSE,207,FALSE,FALSE,FALSE,"Casa"
"1034",FALSE,3,FALSE,FALSE,184999,FALSE,78,FALSE,FALSE,FALSE,"Piso"
"1035",FALSE,3,FALSE,FALSE,184999,FALSE,78,FALSE,FALSE,FALSE,"Piso"
"1037",FALSE,4,FALSE,FALSE,280000,TRUE,83,FALSE,FALSE,FALSE,"Piso"
"1038",FALSE,5,FALSE,FALSE,5e+05,FALSE,149,FALSE,FALSE,FALSE,"Piso"
"1039",FALSE,3,FALSE,TRUE,278000,FALSE,180,FALSE,FALSE,FALSE,"Casa"
"1040",FALSE,4,FALSE,TRUE,379343,TRUE,114,FALSE,FALSE,FALSE,"Piso"
"1041",FALSE,3,FALSE,FALSE,305000,TRUE,99,FALSE,FALSE,FALSE,"Piso"
"1044",FALSE,2,FALSE,FALSE,136500,FALSE,56,FALSE,FALSE,FALSE,"Piso"
"1045",FALSE,4,FALSE,FALSE,495000,FALSE,152,TRUE,FALSE,FALSE,"Casa"
"1046",FALSE,2,FALSE,FALSE,124000,FALSE,55,FALSE,FALSE,FALSE,"Piso"
"1047",FALSE,3,FALSE,FALSE,179000,FALSE,100,FALSE,FALSE,FALSE,"Piso"
"1048",FALSE,4,FALSE,FALSE,499000,TRUE,143,FALSE,FALSE,FALSE,"Piso"
"1049",FALSE,3,FALSE,FALSE,459888,TRUE,103,FALSE,FALSE,FALSE,"Piso"
"1050",FALSE,3,FALSE,FALSE,389944,TRUE,103,FALSE,FALSE,FALSE,"Piso"
"1051",FALSE,4,FALSE,FALSE,429762,TRUE,126,FALSE,FALSE,FALSE,"Piso"
"1052",FALSE,4,FALSE,FALSE,399379,TRUE,119,FALSE,FALSE,FALSE,"Piso"
"1053",FALSE,4,FALSE,FALSE,389260,TRUE,119,FALSE,FALSE,FALSE,"Piso"
"1054",FALSE,3,FALSE,FALSE,295000,TRUE,170,FALSE,FALSE,FALSE,"Piso"
"1055",FALSE,3,FALSE,FALSE,149000,TRUE,86,FALSE,FALSE,FALSE,"Piso"
"1056",FALSE,3,FALSE,FALSE,128250,FALSE,130,FALSE,FALSE,FALSE,"Piso"
"1057",FALSE,4,FALSE,FALSE,210900,TRUE,90,FALSE,FALSE,FALSE,"Piso"
"1060",FALSE,4,FALSE,FALSE,380000,FALSE,209,FALSE,FALSE,FALSE,"Casa"
"1061",FALSE,3,FALSE,FALSE,330000,TRUE,84,FALSE,FALSE,FALSE,"Piso"
"1063",FALSE,5,FALSE,FALSE,330000,FALSE,150,FALSE,FALSE,FALSE,"Casa"
"1064",FALSE,4,FALSE,FALSE,426355,TRUE,129,TRUE,FALSE,FALSE,"Piso"
"1065",FALSE,4,FALSE,FALSE,379343,TRUE,119,TRUE,FALSE,FALSE,"Piso"
"1066",FALSE,2,FALSE,TRUE,227000,FALSE,74,FALSE,FALSE,FALSE,"Piso"
"1067",TRUE,3,FALSE,FALSE,199000,TRUE,68,FALSE,FALSE,FALSE,"Piso"
"1068",FALSE,3,FALSE,FALSE,375000,TRUE,72,FALSE,FALSE,FALSE,"Piso"
"1069",FALSE,4,FALSE,FALSE,237800,FALSE,90,FALSE,FALSE,FALSE,"Casa"
"1071",FALSE,3,FALSE,FALSE,325000,TRUE,74,FALSE,FALSE,FALSE,"Piso"
"1072",FALSE,2,FALSE,FALSE,210900,FALSE,90,FALSE,FALSE,FALSE,"Piso"
"1073",FALSE,2,FALSE,FALSE,205000,TRUE,52,FALSE,FALSE,FALSE,"Piso"
"1074",FALSE,3,FALSE,TRUE,244000,TRUE,67,FALSE,FALSE,FALSE,"Piso"
"1075",FALSE,2,FALSE,TRUE,445000,FALSE,120,FALSE,FALSE,FALSE,"Casa"
"1076",FALSE,2,FALSE,FALSE,151000,FALSE,80,FALSE,FALSE,FALSE,"Otros"
"1077",FALSE,3,FALSE,FALSE,118000,TRUE,122,FALSE,FALSE,FALSE,"Piso"
"1078",FALSE,2,FALSE,TRUE,219900,FALSE,74,FALSE,FALSE,FALSE,"Piso"
"1079",FALSE,2,FALSE,FALSE,160000,FALSE,85,FALSE,FALSE,TRUE,"Piso"
"1080",FALSE,4,FALSE,FALSE,117000,FALSE,110,FALSE,FALSE,FALSE,"Piso"
"1081",FALSE,3,FALSE,FALSE,195000,FALSE,103,FALSE,FALSE,FALSE,"Otros"
"1083",FALSE,2,FALSE,TRUE,295000,TRUE,79,FALSE,FALSE,FALSE,"Piso"
"1084",FALSE,3,FALSE,TRUE,380000,TRUE,99,FALSE,FALSE,FALSE,"Otros"
"1087",FALSE,2,FALSE,FALSE,151000,FALSE,82,FALSE,FALSE,FALSE,"Casa"
"1088",FALSE,3,FALSE,FALSE,69400,FALSE,80,FALSE,FALSE,FALSE,"Casa"
"1089",FALSE,3,FALSE,FALSE,119000,FALSE,114,FALSE,FALSE,FALSE,"Piso"
"1091",FALSE,2,FALSE,FALSE,84900,FALSE,93,FALSE,FALSE,FALSE,"Casa"
"1094",FALSE,3,FALSE,TRUE,159000,FALSE,92,FALSE,FALSE,FALSE,"Piso"
"1095",FALSE,2,FALSE,TRUE,247500,FALSE,77,FALSE,FALSE,FALSE,"Casa"
"1096",FALSE,4,FALSE,TRUE,110000,FALSE,38,FALSE,FALSE,FALSE,"Otros"
"1097",FALSE,4,FALSE,FALSE,215000,FALSE,97,FALSE,FALSE,FALSE,"Piso"
